O3 measurements at station level;;;;;;;;;;;;;;;;;;;;
O3: Percentile 93.2 concentrations and exceedance flag;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 93.2 of the daily maximum 8-hourly mean recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_TV? = 1 if round(statistic_value,0) > 120; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_TV? = 0 if round(statistic_value,0) <= 120;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_TV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;600;2001;P93.2;116,875;99,452;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;2;1549,163
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;107,375;100;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;600;2003;P93.2;126,875;98,63;1;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2004;P93.2;106,143;100;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;105,375;98,904;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;114,625;99,178;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;112,714;100;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;109,3;99,18;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;102,4;99,452;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;113,497;100;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;108,196;98,904;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP018;Traffic;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;113,487;80,328;0;DE;Germany;Speyer;DE080C1;49973;6,2;93,8;1;3098,326
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1988;P93.2;127;87,978;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1989;P93.2;158,125;81,096;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1990;P93.2;134,125;84,11;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1991;P93.2;115,875;93,973;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1992;P93.2;116,125;83,607;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1993;P93.2;112,25;94,795;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1994;P93.2;116,375;95,89;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1995;P93.2;131,375;94,795;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1996;P93.2;106,125;99,454;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;1996;P93.2;106,125;99,454;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1997;P93.2;117,75;98,082;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;1997;P93.2;117,5;98,904;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1998;P93.2;112;97,808;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;1998;P93.2;110,625;97,808;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;1999;P93.2;108,25;97,808;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;1999;P93.2;107,5;98,63;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2000;P93.2;91,5;98,907;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;2000;P93.2;91,875;100;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2001;P93.2;122,188;99,452;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;2001;P93.2;122,375;99,452;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;2;45907,127
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;99,25;94,795;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;600;2003;P93.2;128,75;99,726;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2004;P93.2;104,375;98,907;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;114,857;99,452;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;121,857;96,438;1;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;117,375;99,726;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;111,213;99,727;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;111,019;97,534;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;117,773;99,726;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;111,052;97,26;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP019;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;103,116;98,634;0;DE;Germany;Kaiserslautern;DE044C1;97883;6,2;93,8;1;91814,254
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1988;P93.2;120,429;88,251;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1989;P93.2;141,75;95,342;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1990;P93.2;115,125;90,411;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1991;P93.2;112,375;94,521;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1992;P93.2;98,25;93,716;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1993;P93.2;92;94,521;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1994;P93.2;113;94,795;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1995;P93.2;110;92,877;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1996;P93.2;90,75;99,18;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;1996;P93.2;90,75;99,18;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1997;P93.2;89,562;98,904;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;1997;P93.2;89,375;99,178;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1998;P93.2;86;92,329;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;1998;P93.2;86,625;93,151;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;1999;P93.2;90,188;100;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;1999;P93.2;90,125;100;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;2000;P93.2;82;98,361;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;2000;P93.2;82;98,907;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;100;2001;P93.2;102,375;95,068;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;2001;P93.2;102,75;95,068;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;2;3107,006
DERP020;Traffic;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;90,75;93,699;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;6214,012
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1993;P93.2;82,5;96,438;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1994;P93.2;87,5;94,521;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1995;P93.2;99;92,055;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1996;P93.2;96,625;95,082;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1997;P93.2;95,875;98,904;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1998;P93.2;86;95,616;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;1999;P93.2;92,75;88,767;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2000;P93.2;77,312;98,634;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2001;P93.2;87,214;96,712;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2002;P93.2;80,625;97,808;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2003;P93.2;93;100;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2004;P93.2;79,5;94,809;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2005;P93.2;85,714;99,452;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2006;P93.2;102,857;99,726;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2007;P93.2;99,5;98,63;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2008;P93.2;97,979;98,907;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2009;P93.2;90,588;98,63;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2010;P93.2;103,046;98,63;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2011;P93.2;97,697;99,452;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP024;Traffic;urban;O3;Ozone (air);µg/m3;500;2012;P93.2;88,904;100;0;DE;Germany;Koblenz;DE042C1;107646;6,2;93,8;1;6674,052
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1992;P93.2;99,875;89,344;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1993;P93.2;87,5;96,438;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1994;P93.2;96,25;96,712;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1995;P93.2;103,125;92,877;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1996;P93.2;97,375;97,814;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP026;Traffic;urban;O3;Ozone (air);µg/m3;100;1997;P93.2;104,286;98,082;0;DE;Germany;Frankenthal (Pfalz);DE070C1;49478;6,2;93,8;1;3067,636
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2001;P93.2;126,688;97,808;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;119,875;99,726;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2003;P93.2;146;94,521;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2004;P93.2;123,429;93,169;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2005;P93.2;132;98,356;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2006;P93.2;134,429;92,877;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2007;P93.2;118,714;99,726;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2008;P93.2;118,771;100;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2009;P93.2;115,525;100;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2010;P93.2;124,212;99,726;1;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2011;P93.2;120,076;99,726;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DERP040;Background;urban;O3;Ozone (air);µg/m3;600;2012;P93.2;105,831;99,727;0;DE;Germany;Trier;DE026C1;100226;6,2;93,8;1;94011,988
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1988;P93.2;104,667;93,989;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1990;P93.2;114,125;77,534;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1991;P93.2;98,375;95,068;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1992;P93.2;105,125;96,448;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1993;P93.2;99,75;99,178;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1994;P93.2;111,25;97,534;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1995;P93.2;116,75;95,616;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1996;P93.2;103,833;96,448;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1997;P93.2;102,875;98,63;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1998;P93.2;90,25;97,808;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;1999;P93.2;105,5;95,89;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH005;Background;suburban;O3;Ozone (air);µg/m3;100;2000;P93.2;99,75;99,454;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1989;P93.2;123,5;87,123;1;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;14259,628
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1993;P93.2;73,375;99,452;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;14259,628
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1994;P93.2;89,625;99,726;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;14259,628
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1995;P93.2;85,75;99,452;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;14259,628
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1996;P93.2;85,125;99,727;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;120;1996;P93.2;85,125;99,727;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1997;P93.2;88,562;99,726;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;120;1997;P93.2;88,25;99,726;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1998;P93.2;74,312;100;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;120;1998;P93.2;74,25;100;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;100;1999;P93.2;93,875;95,616;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH007;Traffic;urban;O3;Ozone (air);µg/m3;120;1999;P93.2;93,75;95,89;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;2;7129,814
DESH009;Traffic;urban;O3;Ozone (air);µg/m3;600;1992;P93.2;97,625;99,454;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;2;6612,703
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1991;P93.2;81,375;94,795;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1992;P93.2;90,375;98,634;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;2;6612,703
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1993;P93.2;84,25;100;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1994;P93.2;96,5;97,808;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1995;P93.2;99,125;99,452;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1996;P93.2;87,5;100;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1997;P93.2;85,688;96,986;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1998;P93.2;78,188;98,63;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH010;Traffic;urban;O3;Ozone (air);µg/m3;100;1999;P93.2;88,438;97,534;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;13225,406
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1991;P93.2;120,75;89,315;1;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1992;P93.2;128,5;97,268;1;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1993;P93.2;86,25;99,452;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1996;P93.2;115,375;95,902;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1997;P93.2;104,375;97,808;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH012;Background;suburban;O3;Ozone (air);µg/m3;600;1998;P93.2;94,312;95,89;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH021;Background;urban;O3;Ozone (air);µg/m3;600;2001;P93.2;89,312;99,452;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH021;Background;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;103,75;99,452;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH021;Background;urban;O3;Ozone (air);µg/m3;600;2003;P93.2;104;98,082;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH021;Background;urban;O3;Ozone (air);µg/m3;600;2004;P93.2;88,875;99,727;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH021;Background;urban;O3;Ozone (air);µg/m3;600;2005;P93.2;91,125;99,178;0;DE;Germany;Kiel;DE039C1;229994;6,2;93,8;1;215734,372
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2002;P93.2;110,25;98,904;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2003;P93.2;114,625;99,452;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2004;P93.2;96,875;99,727;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2005;P93.2;102;98,63;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2006;P93.2;108,75;98,356;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2007;P93.2;99,625;99,178;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2008;P93.2;113,906;99,727;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2009;P93.2;105,169;99,726;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
DESH023;Background;urban;O3;Ozone (air);µg/m3;600;2010;P93.2;104,431;98,904;0;DE;Germany;Lübeck;DE510C1;213313;6,2;93,8;1;200087,594
